Python 3.7.3 (/usr/bin/python3)
>>> %cd /home/pi/Documents
>>> %Run python-example.py
[741.0, 1161.0, 1836.0, 2754.0, 4041.0, 3258.0, 2904.0, 3384.0, 0.0, 0.0, 0.0]
[750.0, 1170.0, 1836.0, 2754.0, 4041.0, 3258.0, 2904.0, 3384.0, 0.0, 0.0, 0.0]
[747.0, 1170.0, 1836.0, 2754.0, 4038.0, 3255.0, 2904.0, 3384.0, 0.0, 0.0, 0.0]
[759.0, 1176.0, 1845.0, 2751.0, 4002.0, 3255.0, 2904.0, 3381.0, 0.0, 0.0, 0.0]
[774.0, 1185.0, 1851.0, 2760.0, 3972.0, 3255.0, 2904.0, 3381.0, 0.0, 0.0, 0.0]
[777.0, 1188.0, 1845.0, 2766.0, 3912.0, 3255.0, 2901.0, 3384.0, 0.0, 0.0, 0.0]
[753.0, 1170.0, 1842.0, 2766.0, 3855.0, 3255.0, 2901.0, 3381.0, 0.0, 0.0, 0.0]
[741.0, 1161.0, 1839.0, 2760.0, 3792.0, 3255.0, 2901.0, 3381.0, 0.0, 0.0, 0.0]
[741.0, 1161.0, 1836.0, 2757.0, 3726.0, 3255.0, 2904.0, 3381.0, 0.0, 0.0, 0.0]
[753.0, 1170.0, 1833.0, 2751.0, 3693.0, 3252.0, 2898.0, 3378.0, 0.0, 0.0, 0.0]
[738.0, 1158.0, 1833.0, 2745.0, 3690.0, 3249.0, 2898.0, 3378.0, 0.0, 0.0, 0.0]
[738.0, 1158.0, 1833.0, 2745.0, 3681.0, 3249.0, 2898.0, 3378.0, 0.0, 0.0, 0.0]
[735.0, 1152.0, 1830.0, 2742.0, 3630.0, 3249.0, 2898.0, 3378.0, 0.0, 0.0, 0.0]
[735.0, 1152.0, 1830.0, 2745.0, 3627.0, 3249.0, 2901.0, 3378.0, 0.0, 0.0, 0.0]
[732.0, 1149.0, 1830.0, 2745.0, 3531.0, 3249.0, 2898.0, 3378.0, 0.0, 0.0, 0.0]
[735.0, 1152.0, 1830.0, 2742.0, 3426.0, 3252.0, 2901.0, 3378.0, 0.0, 0.0, 0.0]
[744.0, 1158.0, 1830.0, 2745.0, 3372.0, 3252.0, 2901.0, 3378.0, 0.0, 0.0, 0.0]
[744.0, 1161.0, 1833.0, 2742.0, 3252.0, 3252.0, 2898.0, 3378.0, 0.0, 0.0, 0.0]
[756.0, 1173.0, 1836.0, 2745.0, 3078.0, 3252.0, 2898.0, 3378.0, 0.0, 0.0, 0.0]
[762.0, 1173.0, 1836.0, 2745.0, 3018.0, 3249.0, 2898.0, 3378.0, 0.0, 0.0, 0.0]
[765.0, 1182.0, 1839.0, 2748.0, 3054.0, 3249.0, 2898.0, 3378.0, 0.0, 0.0, 0.0]
[762.0, 1173.0, 1842.0, 2754.0, 3042.0, 3249.0, 2898.0, 3378.0, 0.0, 0.0, 0.0]
[753.0, 1170.0, 1839.0, 2754.0, 3042.0, 3246.0, 2901.0, 3378.0, 0.0, 0.0, 0.0]
[738.0, 1155.0, 1836.0, 2754.0, 3042.0, 3246.0, 2901.0, 3378.0, 0.0, 0.0, 0.0]
[756.0, 1170.0, 1842.0, 2754.0, 3048.0, 3249.0, 2901.0, 3381.0, 0.0, 0.0, 0.0]
[750.0, 1167.0, 1842.0, 2757.0, 3051.0, 3252.0, 2904.0, 3384.0, 0.0, 0.0, 0.0]
[738.0, 1155.0, 1842.0, 2757.0, 3054.0, 3240.0, 2907.0, 3384.0, 0.0, 0.0, 0.0]
[741.0, 1161.0, 1842.0, 2760.0, 3054.0, 3198.0, 2907.0, 3387.0, 0.0, 0.0, 0.0]
[759.0, 1167.0, 1842.0, 2760.0, 3054.0, 3186.0, 2907.0, 3387.0, 0.0, 0.0, 0.0]
[753.0, 1161.0, 1845.0, 2760.0, 3051.0, 3147.0, 2907.0, 3387.0, 0.0, 0.0, 0.0]
[747.0, 1158.0, 1842.0, 2760.0, 3051.0, 3117.0, 2907.0, 3387.0, 0.0, 0.0, 0.0]
[741.0, 1152.0, 1839.0, 2760.0, 3048.0, 3093.0, 2907.0, 3387.0, 0.0, 0.0, 0.0]
[750.0, 1161.0, 1842.0, 2757.0, 3048.0, 3030.0, 2907.0, 3387.0, 0.0, 0.0, 0.0]
[750.0, 1161.0, 1839.0, 2760.0, 3045.0, 2961.0, 2907.0, 3387.0, 0.0, 0.0, 0.0]
[744.0, 1155.0, 1839.0, 2757.0, 3045.0, 2874.0, 2907.0, 3387.0, 0.0, 0.0, 0.0]
[744.0, 1149.0, 1839.0, 2757.0, 3042.0, 2784.0, 2907.0, 3387.0, 0.0, 0.0, 0.0]
[747.0, 1152.0, 1842.0, 2754.0, 3042.0, 2709.0, 2904.0, 3384.0, 0.0, 0.0, 0.0]
[747.0, 1152.0, 1839.0, 2754.0, 3039.0, 2670.0, 2904.0, 3387.0, 0.0, 0.0, 0.0]
[759.0, 1158.0, 1839.0, 2754.0, 3039.0, 2604.0, 2904.0, 3384.0, 0.0, 0.0, 0.0]
[753.0, 1155.0, 1842.0, 2757.0, 3039.0, 2460.0, 2904.0, 3387.0, 0.0, 0.0, 0.0]
[756.0, 1158.0, 1842.0, 2757.0, 3039.0, 2379.0, 2907.0, 3387.0, 0.0, 0.0, 0.0]
[741.0, 1155.0, 1839.0, 2757.0, 3039.0, 2343.0, 2907.0, 3387.0, 0.0, 0.0, 0.0]
[738.0, 1146.0, 1836.0, 2754.0, 3039.0, 2343.0, 2904.0, 3387.0, 0.0, 0.0, 0.0]
[741.0, 1149.0, 1839.0, 2751.0, 3039.0, 2343.0, 2904.0, 3387.0, 0.0, 0.0, 0.0]
[732.0, 1140.0, 1836.0, 2748.0, 3033.0, 2235.0, 2904.0, 3384.0, 0.0, 0.0, 0.0]
[744.0, 1149.0, 1836.0, 2748.0, 3033.0, 2232.0, 2901.0, 3384.0, 0.0, 0.0, 0.0]
[741.0, 1146.0, 1839.0, 2748.0, 3033.0, 2232.0, 2904.0, 3384.0, 0.0, 0.0, 0.0]
[738.0, 1149.0, 1839.0, 2748.0, 3033.0, 2241.0, 2904.0, 3387.0, 0.0, 0.0, 0.0]
[756.0, 1158.0, 1839.0, 2751.0, 3033.0, 2250.0, 2904.0, 3384.0, 0.0, 0.0, 0.0]
[762.0, 1161.0, 1839.0, 2751.0, 3033.0, 2271.0, 2904.0, 3384.0, 0.0, 0.0, 0.0]
[747.0, 1155.0, 1839.0, 2751.0, 3033.0, 2280.0, 2907.0, 3387.0, 0.0, 0.0, 0.0]
[744.0, 1152.0, 1839.0, 2751.0, 3027.0, 2277.0, 2904.0, 3384.0, 0.0, 0.0, 0.0]
[732.0, 1143.0, 1836.0, 2748.0, 3027.0, 2277.0, 2901.0, 3381.0, 0.0, 0.0, 0.0]
[729.0, 1140.0, 1836.0, 2748.0, 3027.0, 2277.0, 2889.0, 3381.0, 0.0, 0.0, 0.0]
[729.0, 1143.0, 1833.0, 2745.0, 3027.0, 2274.0, 2826.0, 3381.0, 0.0, 0.0, 0.0]
[732.0, 1143.0, 1833.0, 2745.0, 3030.0, 2274.0, 2772.0, 3381.0, 0.0, 0.0, 0.0]
[732.0, 1143.0, 1833.0, 2745.0, 3033.0, 2274.0, 2772.0, 3381.0, 0.0, 0.0, 0.0]
[732.0, 1146.0, 1833.0, 2745.0, 3036.0, 2277.0, 2772.0, 3381.0, 0.0, 0.0, 0.0]
[732.0, 1149.0, 1836.0, 2745.0, 3036.0, 2277.0, 2736.0, 3384.0, 0.0, 0.0, 0.0]
[735.0, 1146.0, 1839.0, 2748.0, 3039.0, 2277.0, 2688.0, 3384.0, 0.0, 0.0, 0.0]
[735.0, 1155.0, 1842.0, 2751.0, 3039.0, 2277.0, 2691.0, 3384.0, 0.0, 0.0, 0.0]
[735.0, 1149.0, 1839.0, 2751.0, 3042.0, 2280.0, 2691.0, 3384.0, 0.0, 0.0, 0.0]
[735.0, 1161.0, 1836.0, 2751.0, 3042.0, 2280.0, 2691.0, 3384.0, 0.0, 0.0, 0.0]
[753.0, 1161.0, 1839.0, 2751.0, 3042.0, 2280.0, 2688.0, 3381.0, 0.0, 0.0, 0.0]
[750.0, 1158.0, 1836.0, 2748.0, 3039.0, 2280.0, 2685.0, 3381.0, 0.0, 0.0, 0.0]
[747.0, 1152.0, 1833.0, 2748.0, 3042.0, 2280.0, 2679.0, 3381.0, 0.0, 0.0, 0.0]
[741.0, 1149.0, 1833.0, 2745.0, 3042.0, 2283.0, 2634.0, 3381.0, 0.0, 0.0, 0.0]
[744.0, 1152.0, 1833.0, 2745.0, 3045.0, 2283.0, 2589.0, 3381.0, 0.0, 0.0, 0.0]
[744.0, 1158.0, 1833.0, 2745.0, 3045.0, 2286.0, 2574.0, 3381.0, 0.0, 0.0, 0.0]
[741.0, 1152.0, 1830.0, 2745.0, 3048.0, 2286.0, 2541.0, 3381.0, 0.0, 0.0, 0.0]
[738.0, 1155.0, 1833.0, 2748.0, 3048.0, 2286.0, 2511.0, 3381.0, 0.0, 0.0, 0.0]
[756.0, 1164.0, 1842.0, 2751.0, 3051.0, 2286.0, 2508.0, 3381.0, 0.0, 0.0, 0.0]
[762.0, 1167.0, 1842.0, 2754.0, 3051.0, 2283.0, 2505.0, 3378.0, 0.0, 0.0, 0.0]
[747.0, 1161.0, 1836.0, 2757.0, 3054.0, 2283.0, 2505.0, 3378.0, 0.0, 0.0, 0.0]
[747.0, 1158.0, 1836.0, 2754.0, 3054.0, 2286.0, 2463.0, 3378.0, 0.0, 0.0, 0.0]
[744.0, 1152.0, 1833.0, 2754.0, 3057.0, 2286.0, 2445.0, 3378.0, 0.0, 0.0, 0.0]
[741.0, 1155.0, 1833.0, 2754.0, 3057.0, 2286.0, 2445.0, 3378.0, 0.0, 0.0, 0.0]
[741.0, 1152.0, 1833.0, 2751.0, 3057.0, 2286.0, 2445.0, 3378.0, 0.0, 0.0, 0.0]
[744.0, 1152.0, 1833.0, 2751.0, 3057.0, 2286.0, 2424.0, 3378.0, 0.0, 0.0, 0.0]
[738.0, 1152.0, 1830.0, 2751.0, 3057.0, 2289.0, 2424.0, 3378.0, 0.0, 0.0, 0.0]
[738.0, 1149.0, 1830.0, 2751.0, 3054.0, 2286.0, 2403.0, 3378.0, 0.0, 0.0, 0.0]
[738.0, 1149.0, 1833.0, 2751.0, 3057.0, 2289.0, 2403.0, 3378.0, 0.0, 0.0, 0.0]
[738.0, 1149.0, 1830.0, 2751.0, 3057.0, 2289.0, 2403.0, 3381.0, 0.0, 0.0, 0.0]
[735.0, 1149.0, 1830.0, 2751.0, 3054.0, 2292.0, 2403.0, 3381.0, 0.0, 0.0, 0.0]
[735.0, 1152.0, 1830.0, 2751.0, 3054.0, 2295.0, 2406.0, 3381.0, 0.0, 0.0, 0.0]
[741.0, 1152.0, 1830.0, 2748.0, 3054.0, 2292.0, 2379.0, 3378.0, 0.0, 0.0, 0.0]
[741.0, 1152.0, 1830.0, 2748.0, 3054.0, 2292.0, 2367.0, 3378.0, 0.0, 0.0, 0.0]
[741.0, 1149.0, 1830.0, 2751.0, 3054.0, 2295.0, 2370.0, 3378.0, 0.0, 0.0, 0.0]
[738.0, 1152.0, 1830.0, 2748.0, 3054.0, 2295.0, 2367.0, 3378.0, 0.0, 0.0, 0.0]
[738.0, 1152.0, 1830.0, 2745.0, 3054.0, 2292.0, 2364.0, 3375.0, 0.0, 0.0, 0.0]
[741.0, 1152.0, 1830.0, 2745.0, 3051.0, 2289.0, 2361.0, 3375.0, 0.0, 0.0, 0.0]
[738.0, 1149.0, 1830.0, 2739.0, 3048.0, 2289.0, 2361.0, 3372.0, 0.0, 0.0, 0.0]
[735.0, 1143.0, 1827.0, 2739.0, 3045.0, 2286.0, 2358.0, 3372.0, 0.0, 0.0, 0.0]
[735.0, 1146.0, 1827.0, 2736.0, 3042.0, 2286.0, 2358.0, 3372.0, 0.0, 0.0, 0.0]
[738.0, 1149.0, 1827.0, 2733.0, 3039.0, 2283.0, 2313.0, 3372.0, 0.0, 0.0, 0.0]
[750.0, 1152.0, 1830.0, 2736.0, 3039.0, 2283.0, 2316.0, 3372.0, 0.0, 0.0, 0.0]
[735.0, 1140.0, 1827.0, 2733.0, 3036.0, 2280.0, 2250.0, 3372.0, 0.0, 0.0, 0.0]
[741.0, 1146.0, 1827.0, 2736.0, 3036.0, 2283.0, 2220.0, 3375.0, 0.0, 0.0, 0.0]
[738.0, 1146.0, 1830.0, 2736.0, 3033.0, 2280.0, 2199.0, 3372.0, 0.0, 0.0, 0.0]
[735.0, 1143.0, 1827.0, 2733.0, 3030.0, 2280.0, 2196.0, 3372.0, 0.0, 0.0, 0.0]
[732.0, 1143.0, 1824.0, 2733.0, 3027.0, 2277.0, 2196.0, 3369.0, 0.0, 0.0, 0.0]
[732.0, 1143.0, 1824.0, 2730.0, 3024.0, 2277.0, 2193.0, 3366.0, 0.0, 0.0, 0.0]
[732.0, 1143.0, 1821.0, 2730.0, 3024.0, 2274.0, 2193.0, 3366.0, 0.0, 0.0, 0.0]
[732.0, 1146.0, 1824.0, 2730.0, 3027.0, 2274.0, 2148.0, 3369.0, 0.0, 0.0, 0.0]
[732.0, 1146.0, 1824.0, 2733.0, 3030.0, 2277.0, 2148.0, 3369.0, 0.0, 0.0, 0.0]
[732.0, 1146.0, 1824.0, 2733.0, 3030.0, 2277.0, 2058.0, 3369.0, 0.0, 0.0, 0.0]
[732.0, 1146.0, 1827.0, 2736.0, 3033.0, 2280.0, 1989.0, 3369.0, 0.0, 0.0, 0.0]
[732.0, 1143.0, 1827.0, 2736.0, 3033.0, 2280.0, 1998.0, 3369.0, 0.0, 0.0, 0.0]
[732.0, 1143.0, 1827.0, 2733.0, 3030.0, 2280.0, 1941.0, 3369.0, 0.0, 0.0, 0.0]
[735.0, 1143.0, 1830.0, 2733.0, 3033.0, 2283.0, 1941.0, 3372.0, 0.0, 0.0, 0.0]
[735.0, 1143.0, 1830.0, 2733.0, 3033.0, 2286.0, 1944.0, 3372.0, 0.0, 0.0, 0.0]
[732.0, 1143.0, 1827.0, 2733.0, 3033.0, 2286.0, 1944.0, 3375.0, 0.0, 0.0, 0.0]
[735.0, 1143.0, 1827.0, 2736.0, 3033.0, 2286.0, 1944.0, 3375.0, 0.0, 0.0, 0.0]
[735.0, 1143.0, 1830.0, 2736.0, 3033.0, 2286.0, 1944.0, 3375.0, 0.0, 0.0, 0.0]
[741.0, 1155.0, 1833.0, 2739.0, 3030.0, 2286.0, 1947.0, 3375.0, 0.0, 0.0, 0.0]
[738.0, 1146.0, 1830.0, 2739.0, 3030.0, 2286.0, 1944.0, 3375.0, 0.0, 0.0, 0.0]
[735.0, 1146.0, 1830.0, 2739.0, 3030.0, 2286.0, 1944.0, 3375.0, 0.0, 0.0, 0.0]
[735.0, 1143.0, 1830.0, 2739.0, 3030.0, 2286.0, 1947.0, 3378.0, 0.0, 0.0, 0.0]
[735.0, 1143.0, 1830.0, 2739.0, 3030.0, 2289.0, 1947.0, 3378.0, 0.0, 0.0, 0.0]
[735.0, 1146.0, 1830.0, 2739.0, 3030.0, 2286.0, 1947.0, 3375.0, 0.0, 0.0, 0.0]
[735.0, 1146.0, 1830.0, 2739.0, 3030.0, 2286.0, 1944.0, 3375.0, 0.0, 0.0, 0.0]
[735.0, 1143.0, 1827.0, 2736.0, 3027.0, 2283.0, 1944.0, 3375.0, 0.0, 0.0, 0.0]
[735.0, 1146.0, 1824.0, 2733.0, 3027.0, 2280.0, 1941.0, 3372.0, 0.0, 0.0, 0.0]
[735.0, 1146.0, 1824.0, 2733.0, 3027.0, 2280.0, 1809.0, 3372.0, 0.0, 0.0, 0.0]
[735.0, 1146.0, 1827.0, 2730.0, 3027.0, 2280.0, 1740.0, 3372.0, 0.0, 0.0, 0.0]
[735.0, 1143.0, 1827.0, 2727.0, 3030.0, 2280.0, 1650.0, 3372.0, 0.0, 0.0, 0.0]
[735.0, 1143.0, 1824.0, 2727.0, 3030.0, 2283.0, 1572.0, 3372.0, 0.0, 0.0, 0.0]
[735.0, 1146.0, 1824.0, 2727.0, 3030.0, 2283.0, 1530.0, 3372.0, 0.0, 0.0, 0.0]
[735.0, 1143.0, 1824.0, 2727.0, 3030.0, 2286.0, 1506.0, 3372.0, 0.0, 0.0, 0.0]
[735.0, 1143.0, 1824.0, 2724.0, 3030.0, 2283.0, 1503.0, 3369.0, 0.0, 0.0, 0.0]
[735.0, 1146.0, 1824.0, 2727.0, 3030.0, 2283.0, 1506.0, 3372.0, 0.0, 0.0, 0.0]
[735.0, 1146.0, 1821.0, 2727.0, 3030.0, 2280.0, 1506.0, 3372.0, 0.0, 0.0, 0.0]
[735.0, 1143.0, 1824.0, 2727.0, 3030.0, 2277.0, 1503.0, 3324.0, 0.0, 0.0, 0.0]
[735.0, 1146.0, 1824.0, 2727.0, 3030.0, 2277.0, 1506.0, 3279.0, 0.0, 0.0, 0.0]
[738.0, 1146.0, 1830.0, 2727.0, 3030.0, 2277.0, 1506.0, 3243.0, 0.0, 0.0, 0.0]
[738.0, 1146.0, 1827.0, 2730.0, 3033.0, 2280.0, 1506.0, 3192.0, 0.0, 0.0, 0.0]
[738.0, 1146.0, 1827.0, 2730.0, 3033.0, 2283.0, 1509.0, 3147.0, 0.0, 0.0, 0.0]
[738.0, 1146.0, 1827.0, 2727.0, 3030.0, 2283.0, 1506.0, 0.0, 0.0, 0.0, 0.0]
[738.0, 1146.0, 1830.0, 2733.0, 3036.0, 2286.0, 1509.0, 3075.0, 0.0, 0.0, 0.0]
[738.0, 1143.0, 1830.0, 2736.0, 3036.0, 2289.0, 1509.0, 3078.0, 0.0, 0.0, 0.0]
[741.0, 1143.0, 1830.0, 2739.0, 3039.0, 2292.0, 1512.0, 3081.0, 0.0, 0.0, 0.0]
[738.0, 1143.0, 1830.0, 2742.0, 3042.0, 2295.0, 1512.0, 3054.0, 0.0, 0.0, 0.0]
[738.0, 1143.0, 1830.0, 2742.0, 3042.0, 2298.0, 1515.0, 2940.0, 0.0, 0.0, 0.0]
[738.0, 1143.0, 1830.0, 2742.0, 3045.0, 2298.0, 1512.0, 2835.0, 0.0, 0.0, 0.0]
[738.0, 1146.0, 1830.0, 2742.0, 3045.0, 2298.0, 1512.0, 2727.0, 0.0, 0.0, 0.0]
[738.0, 1146.0, 1833.0, 2742.0, 3048.0, 2298.0, 1515.0, 2619.0, 0.0, 0.0, 0.0]
[738.0, 1146.0, 1833.0, 2745.0, 3048.0, 2301.0, 1515.0, 2520.0, 0.0, 0.0, 0.0]
[738.0, 1146.0, 1833.0, 2745.0, 3048.0, 2301.0, 1515.0, 2409.0, 0.0, 0.0, 0.0]
[744.0, 1149.0, 1836.0, 2745.0, 3051.0, 2301.0, 1515.0, 2292.0, 0.0, 0.0, 0.0]
[741.0, 1146.0, 1836.0, 2745.0, 3051.0, 2301.0, 1515.0, 2202.0, 0.0, 0.0, 0.0]
[744.0, 1152.0, 1836.0, 2745.0, 3051.0, 2301.0, 1515.0, 2043.0, 0.0, 0.0, 0.0]
[741.0, 1152.0, 1839.0, 2745.0, 3051.0, 2298.0, 1515.0, 1917.0, 0.0, 0.0, 0.0]
[741.0, 1149.0, 1836.0, 2748.0, 3054.0, 2298.0, 1515.0, 1767.0, 0.0, 0.0, 0.0]
[738.0, 1149.0, 1836.0, 2745.0, 3054.0, 2301.0, 1515.0, 1593.0, 0.0, 0.0, 0.0]
[738.0, 1149.0, 1833.0, 2745.0, 3054.0, 2301.0, 1515.0, 1515.0, 0.0, 0.0, 0.0]
[738.0, 1149.0, 1833.0, 2748.0, 3054.0, 2301.0, 1518.0, 1419.0, 0.0, 0.0, 0.0]
[741.0, 1149.0, 1836.0, 2748.0, 3054.0, 2304.0, 1515.0, 1419.0, 0.0, 0.0, 0.0]
[741.0, 1152.0, 1836.0, 2748.0, 3054.0, 2304.0, 1518.0, 1353.0, 0.0, 0.0, 0.0]
[741.0, 1149.0, 1836.0, 2745.0, 3054.0, 2307.0, 1518.0, 1323.0, 0.0, 0.0, 0.0]
[741.0, 1149.0, 1836.0, 2748.0, 3054.0, 2307.0, 1518.0, 1323.0, 0.0, 0.0, 0.0]
[741.0, 1146.0, 1836.0, 2748.0, 3054.0, 2307.0, 1518.0, 1323.0, 0.0, 0.0, 0.0]
[741.0, 1146.0, 1836.0, 2748.0, 3054.0, 2307.0, 1518.0, 1302.0, 0.0, 0.0, 0.0]
[738.0, 1143.0, 1836.0, 2748.0, 3051.0, 2304.0, 1515.0, 1209.0, 0.0, 0.0, 0.0]
[738.0, 1143.0, 1833.0, 2742.0, 3048.0, 2304.0, 1515.0, 1209.0, 0.0, 0.0, 0.0]
[738.0, 1143.0, 1833.0, 2745.0, 3045.0, 2301.0, 1512.0, 1206.0, 0.0, 0.0, 0.0]
[738.0, 1143.0, 1833.0, 2742.0, 3045.0, 2301.0, 1512.0, 1209.0, 0.0, 0.0, 0.0]
[738.0, 1143.0, 1833.0, 2742.0, 3045.0, 2301.0, 1512.0, 1221.0, 0.0, 0.0, 0.0]
[738.0, 1143.0, 1833.0, 2742.0, 3048.0, 2301.0, 1515.0, 1251.0, 0.0, 0.0, 0.0]
[738.0, 1143.0, 1833.0, 2742.0, 3048.0, 2301.0, 1515.0, 1266.0, 0.0, 0.0, 0.0]
[738.0, 1143.0, 1833.0, 2742.0, 3048.0, 2301.0, 1515.0, 1260.0, 0.0, 0.0, 0.0]
[738.0, 1146.0, 1833.0, 2742.0, 3048.0, 2301.0, 1515.0, 1263.0, 0.0, 0.0, 0.0]
[738.0, 1149.0, 1833.0, 2739.0, 3045.0, 2301.0, 1515.0, 1263.0, 0.0, 0.0, 0.0]
[741.0, 1149.0, 1830.0, 2739.0, 3042.0, 2298.0, 1512.0, 1263.0, 0.0, 0.0, 0.0]
[741.0, 1158.0, 1833.0, 2736.0, 3042.0, 2298.0, 1512.0, 1263.0, 0.0, 0.0, 0.0]
[744.0, 1152.0, 1830.0, 2739.0, 3045.0, 2295.0, 1515.0, 1263.0, 0.0, 0.0, 0.0]
[741.0, 1152.0, 1830.0, 2739.0, 3048.0, 2295.0, 1512.0, 1260.0, 0.0, 0.0, 0.0]
[741.0, 1152.0, 1830.0, 2742.0, 3048.0, 2295.0, 1515.0, 1260.0, 0.0, 0.0, 0.0]
[741.0, 1152.0, 1830.0, 2742.0, 3051.0, 2295.0, 1515.0, 1260.0, 0.0, 0.0, 0.0]
[741.0, 1149.0, 1830.0, 2742.0, 3051.0, 2298.0, 1515.0, 1260.0, 0.0, 0.0, 0.0]
[741.0, 1152.0, 1830.0, 2742.0, 3051.0, 2298.0, 1512.0, 1260.0, 0.0, 0.0, 0.0]
[741.0, 1152.0, 1830.0, 2742.0, 3051.0, 2301.0, 1515.0, 1257.0, 0.0, 0.0, 0.0]
[741.0, 1155.0, 1830.0, 2742.0, 3051.0, 2301.0, 1512.0, 1257.0, 0.0, 0.0, 0.0]
[741.0, 1155.0, 1827.0, 2742.0, 3051.0, 2301.0, 1512.0, 1257.0, 0.0, 0.0, 0.0]
[741.0, 1155.0, 1827.0, 2739.0, 3051.0, 2301.0, 1512.0, 1260.0, 0.0, 0.0, 0.0]
